"Timestamp","Alert Description","Alert Signature","Severity","Sender IP","Sender Port","Target IP","Target Port","Transport Protocol"
"2015-09-06 08:35:49","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","50140","192.168.186.18","22","TCP"
"2015-09-06 08:36:25","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","48197","192.168.186.18","22","TCP"
"2015-09-06 08:36:55","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","56127","192.168.186.18","22","TCP"
"2015-09-06 08:37:24","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","38110","192.168.186.18","22","TCP"
"2015-09-06 08:37:25","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38110","192.168.186.18","22","TCP"
"2015-09-06 08:37:57","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","53403","192.168.186.18","22","TCP"
"2015-09-06 08:38:30","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","42689","192.168.186.18","22","TCP"
"2015-09-06 08:39:04","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","60964","192.168.186.18","22","TCP"
"2015-09-06 08:39:36","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","48922","192.168.186.18","22","TCP"
"2015-09-06 08:39:36","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","48922","192.168.186.18","22","TCP"
"2015-09-06 08:40:08","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","33136","192.168.186.18","22","TCP"
"2015-09-06 08:40:39","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","43782","192.168.186.18","22","TCP"
"2015-09-06 08:41:10","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54692","192.168.186.18","22","TCP"
"2015-09-06 08:41:41","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","37613","192.168.186.18","22","TCP"
"2015-09-06 08:41:41","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","37613","192.168.186.18","22","TCP"
"2015-09-06 08:42:14","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","49928","192.168.186.18","22","TCP"
"2015-09-06 08:42:44","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","60018","192.168.186.18","22","TCP"
"2015-09-06 08:43:16","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","44892","192.168.186.18","22","TCP"
"2015-09-06 08:43:48","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","58867","192.168.186.18","22","TCP"
"2015-09-06 08:43:48","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","58867","192.168.186.18","22","TCP"
"2015-09-06 08:44:20","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","43306","192.168.186.18","22","TCP"
"2015-09-06 08:44:54","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","33555","192.168.186.18","22","TCP"
"2015-09-06 08:45:26","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","47503","192.168.186.18","22","TCP"
"2015-09-06 08:46:00","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","38538","192.168.186.18","22","TCP"
"2015-09-06 08:46:01","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38538","192.168.186.18","22","TCP"
"2015-09-06 08:46:33","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","51693","192.168.186.18","22","TCP"
"2015-09-06 08:47:04","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","33383","192.168.186.18","22","TCP"
"2015-09-06 08:47:37","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","48076","192.168.186.18","22","TCP"
"2015-09-06 08:48:05","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","52310","192.168.186.18","22","TCP"
"2015-09-06 08:48:08","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","52310","192.168.186.18","22","TCP"
"2015-09-06 08:48:40","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","43149","192.168.186.18","22","TCP"
"2015-09-06 08:49:12","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","56717","192.168.186.18","22","TCP"
"2015-09-06 08:49:42","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","39810","192.168.186.18","22","TCP"
"2015-09-06 08:50:03","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","58512","192.168.186.18","22","TCP"
"2015-09-06 08:50:13","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","53269","192.168.186.18","22","TCP"
"2015-09-06 08:50:45","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38865","192.168.186.18","22","TCP"
"2015-09-06 08:51:16","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","53676","192.168.186.18","22","TCP"
"2015-09-06 08:51:49","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","43499","192.168.186.18","22","TCP"
"2015-09-06 08:52:16","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","48810","192.168.186.18","22","TCP"
"2015-09-06 08:52:27","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","43881","192.168.186.18","22","TCP"
"2015-09-06 08:52:58","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","56191","192.168.186.18","22","TCP"
"2015-09-06 08:53:29","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38688","192.168.186.18","22","TCP"
"2015-09-06 08:54:00","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","49844","192.168.186.18","22","TCP"
"2015-09-06 08:54:10","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","43216","192.168.186.18","22","TCP"
"2015-09-06 08:54:31","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","59332","192.168.186.18","22","TCP"
"2015-09-06 08:55:01","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","40109","192.168.186.18","22","TCP"
"2015-09-06 08:55:32","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","49240","192.168.186.18","22","TCP"
"2015-09-06 08:56:02","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","60608","192.168.186.18","22","TCP"
"2015-09-06 08:56:11","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","55496","192.168.186.18","22","TCP"
"2015-09-06 08:56:32","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","44529","192.168.186.18","22","TCP"
"2015-09-06 08:57:06","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","35669","192.168.186.18","22","TCP"
"2015-09-06 08:57:39","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","52432","192.168.186.18","22","TCP"
"2015-09-06 08:58:15","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","47619","192.168.186.18","22","TCP"
"2015-09-06 08:58:26","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","45458","192.168.186.18","22","TCP"
"2015-09-06 08:58:46","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","33796","192.168.186.18","22","TCP"
"2015-09-06 08:59:20","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","51408","192.168.186.18","22","TCP"
"2015-09-06 08:59:53","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","39838","192.168.186.18","22","TCP"
"2015-09-06 09:00:26","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54737","192.168.186.18","22","TCP"
"2015-09-06 09:00:26","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","54737","192.168.186.18","22","TCP"
"2015-09-06 09:00:57","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","36429","192.168.186.18","22","TCP"
"2015-09-06 09:01:28","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","44262","192.168.186.18","22","TCP"
"2015-09-06 09:01:58","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","55187","192.168.186.18","22","TCP"
"2015-09-06 09:02:28","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","39143","192.168.186.18","22","TCP"
"2015-09-06 09:02:28","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","39143","192.168.186.18","22","TCP"
"2015-09-06 09:02:58","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","49659","192.168.186.18","22","TCP"
"2015-09-06 09:03:29","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","36962","192.168.186.18","22","TCP"
"2015-09-06 09:04:02","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54619","192.168.186.18","22","TCP"
"2015-09-06 09:04:35","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","45058","192.168.186.18","22","TCP"
"2015-09-06 09:04:35","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","45058","192.168.186.18","22","TCP"
"2015-09-06 09:05:07","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","32789","192.168.186.18","22","TCP"
"2015-09-06 09:05:37","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","44120","192.168.186.18","22","TCP"
"2015-09-06 09:06:08","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","53714","192.168.186.18","22","TCP"
"2015-09-06 09:06:40","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","38248","192.168.186.18","22","TCP"
"2015-09-06 09:06:40","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38248","192.168.186.18","22","TCP"
"2015-09-06 09:07:10","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","45160","192.168.186.18","22","TCP"
"2015-09-06 09:07:40","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54251","192.168.186.18","22","TCP"
"2015-09-06 09:08:10","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","36613","192.168.186.18","22","TCP"
"2015-09-06 09:08:39","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","45786","192.168.186.18","22","TCP"
"2015-09-06 09:08:40","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","45786","192.168.186.18","22","TCP"
"2015-09-06 09:09:11","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","33489","192.168.186.18","22","TCP"
"2015-09-06 09:09:43","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","48449","192.168.186.18","22","TCP"
"2015-09-06 09:10:16","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","36521","192.168.186.18","22","TCP"
"2015-09-06 09:10:48","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","53453","192.168.186.18","22","TCP"
"2015-09-06 09:10:48","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","53453","192.168.186.18","22","TCP"
"2015-09-06 09:11:20","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","40301","192.168.186.18","22","TCP"
"2015-09-06 09:11:52","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54256","192.168.186.18","22","TCP"
"2015-09-06 09:12:24","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","40168","192.168.186.18","22","TCP"
"2015-09-06 09:12:57","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","55306","192.168.186.18","22","TCP"
"2015-09-06 09:12:57","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","55306","192.168.186.18","22","TCP"
"2015-09-06 09:13:29","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38484","192.168.186.18","22","TCP"
"2015-09-06 09:13:59","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","46649","192.168.186.18","22","TCP"
"2015-09-06 09:14:30","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54851","192.168.186.18","22","TCP"
"2015-09-06 09:14:58","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","36001","192.168.186.18","22","TCP"
"2015-09-06 09:15:00","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","36001","192.168.186.18","22","TCP"
"2015-09-06 09:15:38","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","42720","192.168.186.18","22","TCP"
"2015-09-06 09:16:11","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","59913","192.168.186.18","22","TCP"
"2015-09-06 09:16:43","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","50812","192.168.186.18","22","TCP"
"2015-09-06 09:17:05","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","43730","192.168.186.18","22","TCP"
"2015-09-06 09:17:15","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38338","192.168.186.18","22","TCP"
"2015-09-06 09:17:47","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","55808","192.168.186.18","22","TCP"
"2015-09-06 09:18:19","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","41640","192.168.186.18","22","TCP"
"2015-09-06 09:18:49","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","52911","192.168.186.18","22","TCP"
"2015-09-06 09:19:11","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","44072","192.168.186.18","22","TCP"
"2015-09-06 09:19:22","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","39215","192.168.186.18","22","TCP"
"2015-09-06 09:19:52","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","49339","192.168.186.18","22","TCP"
"2015-09-06 09:20:22","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","58526","192.168.186.18","22","TCP"
"2015-09-06 09:20:52","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","41326","192.168.186.18","22","TCP"
"2015-09-06 09:21:12","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","57060","192.168.186.18","22","TCP"
"2015-09-06 09:21:22","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","49606","192.168.186.18","22","TCP"
"2015-09-06 09:21:54","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","37966","192.168.186.18","22","TCP"
"2015-09-06 09:22:28","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","58330","192.168.186.18","22","TCP"
"2015-09-06 09:23:01","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","48074","192.168.186.18","22","TCP"
"2015-09-06 09:23:21","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","38283","192.168.186.18","22","TCP"
"2015-09-06 09:23:32","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","60934","192.168.186.18","22","TCP"
"2015-09-06 09:24:09","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","59948","192.168.186.18","22","TCP"
"2015-09-06 09:24:41","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","45987","192.168.186.18","22","TCP"
"2015-09-06 09:25:14","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","60754","192.168.186.18","22","TCP"
"2015-09-06 09:25:25","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","56972","192.168.186.18","22","TCP"
"2015-09-06 09:25:46","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","46934","192.168.186.18","22","TCP"
"2015-09-06 09:26:16","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","55039","192.168.186.18","22","TCP"
"2015-09-06 09:26:46","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38226","192.168.186.18","22","TCP"
"2015-09-06 09:27:16","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","45859","192.168.186.18","22","TCP"
"2015-09-06 09:27:25","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","38487","192.168.186.18","22","TCP"
"2015-09-06 09:27:47","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","56259","192.168.186.18","22","TCP"
"2015-09-06 09:28:17","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","41730","192.168.186.18","22","TCP"
"2015-09-06 09:28:47","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","53707","192.168.186.18","22","TCP"
"2015-09-06 09:29:19","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","39811","192.168.186.18","22","TCP"
"2015-09-06 09:29:29","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","35554","192.168.186.18","22","TCP"
"2015-09-06 09:29:51","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","53806","192.168.186.18","22","TCP"
"2015-09-06 09:30:23","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","40816","192.168.186.18","22","TCP"
"2015-09-06 09:30:55","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54010","192.168.186.18","22","TCP"
"2015-09-06 09:31:29","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","43643","192.168.186.18","22","TCP"
"2015-09-06 09:31:39","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","39434","192.168.186.18","22","TCP"
"2015-09-06 09:32:01","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","57391","192.168.186.18","22","TCP"
"2015-09-06 09:32:31","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","39143","192.168.186.18","22","TCP"
"2015-09-06 09:33:02","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","47217","192.168.186.18","22","TCP"
"2015-09-06 09:33:33","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","57341","192.168.186.18","22","TCP"
"2015-09-06 09:33:43","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","51708","192.168.186.18","22","TCP"
"2015-09-06 09:34:04","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38968","192.168.186.18","22","TCP"
"2015-09-06 09:34:34","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","47203","192.168.186.18","22","TCP"
"2015-09-06 09:35:06","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","59397","192.168.186.18","22","TCP"
"2015-09-06 09:35:41","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","52060","192.168.186.18","22","TCP"
"2015-09-06 09:35:52","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","46719","192.168.186.18","22","TCP"
"2015-09-06 09:36:14","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","40735","192.168.186.18","22","TCP"
"2015-09-06 09:36:48","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54520","192.168.186.18","22","TCP"
"2015-09-06 09:37:21","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","42359","192.168.186.18","22","TCP"
"2015-09-06 09:37:54","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","59050","192.168.186.18","22","TCP"
"2015-09-06 09:37:54","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","59050","192.168.186.18","22","TCP"
"2015-09-06 09:38:26","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","43528","192.168.186.18","22","TCP"
"2015-09-06 09:38:57","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","51972","192.168.186.18","22","TCP"
"2015-09-06 09:39:28","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","60042","192.168.186.18","22","TCP"
"2015-09-06 09:39:56","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","41283","192.168.186.18","22","TCP"
"2015-09-06 09:39:58","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","41283","192.168.186.18","22","TCP"
"2015-09-06 09:40:28","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","51261","192.168.186.18","22","TCP"
"2015-09-06 09:40:59","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","35156","192.168.186.18","22","TCP"
"2015-09-06 09:41:29","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","48585","192.168.186.18","22","TCP"
"2015-09-06 09:41:58","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","60750","192.168.186.18","22","TCP"
"2015-09-06 09:42:00","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","60750","192.168.186.18","22","TCP"
"2015-09-06 09:42:30","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","45190","192.168.186.18","22","TCP"
"2015-09-06 09:43:01","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","33485","192.168.186.18","22","TCP"
"2015-09-06 09:43:35","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","51295","192.168.186.18","22","TCP"
"2015-09-06 09:44:08","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","38887","192.168.186.18","22","TCP"
"2015-09-06 09:44:08","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38887","192.168.186.18","22","TCP"
"2015-09-06 09:44:43","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","56295","192.168.186.18","22","TCP"
"2015-09-06 09:45:14","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","39014","192.168.186.18","22","TCP"
"2015-09-06 09:45:45","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","46193","192.168.186.18","22","TCP"
"2015-09-06 09:45:47","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","218.87.111.71","59741","192.168.186.18","22","TCP"
"2015-09-06 09:46:05","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","36063","192.168.186.18","22","TCP"
"2015-09-06 09:46:17","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","218.87.111.71","55149","192.168.186.18","22","TCP"
"2015-09-06 09:46:19","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38272","192.168.186.18","22","TCP"
"2015-09-06 09:46:25","Attempted Information Leak","ET SCAN Potential SSH Scan","2","218.87.111.71","45643","192.168.186.18","22","TCP"
"2015-09-06 09:46:51","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","218.87.111.71","35192","192.168.186.18","22","TCP"
"2015-09-06 09:46:52","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","51819","192.168.186.18","22","TCP"
"2015-09-06 09:47:21","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","218.87.111.71","34978","192.168.186.18","22","TCP"
"2015-09-06 09:47:29","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","47131","192.168.186.18","22","TCP"
"2015-09-06 09:47:51","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","218.87.111.71","35886","192.168.186.18","22","TCP"
"2015-09-06 09:48:03","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38275","192.168.186.18","22","TCP"
"2015-09-06 09:48:03","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","38275","192.168.186.18","22","TCP"
"2015-09-06 09:48:23","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","218.87.111.71","38378","192.168.186.18","22","TCP"
